panic_id,incident_time,latitude,longitude
"93,304","16/8/2024, 19:35",-25.78,28.28
"95,012","30/8/2024, 17:01",-26.1,29.46
"97,528","19/9/2024, 10:34",-26.25,27.82
"98,984","29/9/2024, 20:53",-26.03,28.26
"87,904","24/7/2024, 21:20",-26.13,28.05
"100,867","10/10/2024, 12:20",-25.99,28.08
"104,133","4/11/2024, 17:31",-25.86,26.9
"105,884","17/11/2024, 21:03",-29.76,31.05
"87,774","24/7/2024, 18:13",-26.18,28.15
"87,993","25/7/2024, 00:02",-26.16,28.07
"88,040","25/7/2024, 04:27",-28.75,24.74
"88,015","25/7/2024, 01:33",-26.11,29.23
"87,802","24/7/2024, 18:50",-29.97,30.91
"88,016","25/7/2024, 01:35",-29.82,30.87
"88,047","25/7/2024, 05:56",-34.04,18.6
"87,805","24/7/2024, 18:52",-26.43,27.9
"87,962","24/7/2024, 22:36",-29.97,30.91
"87,996","25/7/2024, 00:09",-29.84,30.99
"87,965","24/7/2024, 22:43",-29.91,30.9
"87,809","24/7/2024, 18:56",-30.53,27.37
"88,018","25/7/2024, 01:51",-29.8,30.63
"87,966","24/7/2024, 22:43",-29.91,30.9
"87,875","24/7/2024, 20:32",-29.22,30
"88,029","25/7/2024, 03:09",-25.69,27.49
"87,927","24/7/2024, 21:43",-26.12,28.08
"87,928","24/7/2024, 21:43",-26.02,29.18
"88,021","25/7/2024, 02:09",-29.8,30.62
"89,279","27/7/2024, 20:06",-29.7,30.96
"87,968","24/7/2024, 22:46",-25.72,27.66
"87,998","25/7/2024, 00:14",-30.79,30.13
"88,064","25/7/2024, 07:23",-33.99,25.53
"87,945","24/7/2024, 22:04",-26.17,27.94
"87,982","24/7/2024, 23:16",-29.76,31.05
"88,026","25/7/2024, 02:46",-26.02,29.18
"88,027","25/7/2024, 02:52",-26.11,28.05
"88,034","25/7/2024, 03:48",-26.09,29.22
"88,038","25/7/2024, 04:08",-26.8,26.9
"88,042","25/7/2024, 05:13",-25.72,27.66
"88,014","25/7/2024, 01:28",-25.86,25.64
"88,045","25/7/2024, 05:50",-33.92,18.42
"88,061","25/7/2024, 07:06",-25.76,28.26
"88,039","25/7/2024, 04:22",-29.95,30.94
"88,087","25/7/2024, 08:19",-33.97,25.52
"88,156","25/7/2024, 10:24",-26.12,28.03
"88,126","25/7/2024, 09:34",-25.75,28.24
"88,104","25/7/2024, 08:53",-25.98,28.19
"91,182","1/8/2024, 16:06",-26.38,28.92
"87,775","24/7/2024, 18:20",-33.96,25.62
"89,280","27/7/2024, 20:07",-29.87,30.97
"91,183","1/8/2024, 16:07",-25.82,25.67
"93,307","16/8/2024, 19:42",-33.82,25.59
"95,013","30/8/2024, 17:09",-25.96,28.12
"97,529","19/9/2024, 10:36",-27.01,29.87
"98,985","29/9/2024, 20:55",-26.06,27.97
"97,683","20/9/2024, 09:12",-26.15,28.09
"100,868","10/10/2024, 12:26",-26.04,28.05
"102,543","23/10/2024, 09:35",-29.85,31.01
"104,134","4/11/2024, 17:34",-26.06,28.12
"105,886","17/11/2024, 21:38",-29.99,30.93
"87,776","24/7/2024, 18:22",-26.2,28.06
"89,281","27/7/2024, 20:08",-29.12,26.21
"91,184","1/8/2024, 16:09",-26.28,28.18
"93,310","16/8/2024, 20:12",-29.65,30.34
"95,014","30/8/2024, 17:14",-26.2,28.07
"97,530","19/9/2024, 10:45",-26.2,27.92
"98,987","29/9/2024, 21:13",-33.57,26.89
"100,869","10/10/2024, 12:28",-33.89,18.66
"102,545","23/10/2024, 09:46",-31.65,18.52
"104,135","4/11/2024, 17:49",-26.24,27.96
"105,885","17/11/2024, 21:38",-26.2,28.04
"87,777","24/7/2024, 18:22",-33.96,25.62
"89,282","27/7/2024, 20:09",-33.99,18.59
"91,185","1/8/2024, 16:10",-26.02,28.23
"93,311","16/8/2024, 20:19",-26.18,28.11
"95,015","30/8/2024, 17:19",-29.81,30.86
"97,531","19/9/2024, 10:47",-34.02,18.58
"93,707","20/8/2024, 21:59",-25.72,28.24
"99,019","30/9/2024, 07:53",-29.86,31.04
"100,870","10/10/2024, 12:30",-33.79,18.46
"102,546","23/10/2024, 10:21",-23.69,27.68
"104,136","4/11/2024, 18:06",-26.24,28.12
"105,887","17/11/2024, 21:41",-28.02,23.12
"87,778","24/7/2024, 18:23",-25.76,28.19
"89,283","27/7/2024, 20:11",-26.25,27.86
"91,186","1/8/2024, 16:12",-26.11,29.23
"93,312","16/8/2024, 20:32",-34.05,18.71
"95,016","30/8/2024, 17:23",-29.71,31.04
"97,532","19/9/2024, 10:50",-34.08,18.82
"98,988","29/9/2024, 21:20",-29.86,30.98
"100,871","10/10/2024, 12:37",-34.07,18.62
"102,547","23/10/2024, 10:28",-33.84,18.7
"104,137","4/11/2024, 18:13",-25.74,28.39
"105,888","17/11/2024, 22:03",-29.77,30.89
"87,779","24/7/2024, 18:23",-29.12,26.18
"89,284","27/7/2024, 20:11",-33.98,18.58
"91,188","1/8/2024, 16:15",-29.66,31.06
"93,314","16/8/2024, 20:41",-26.2,27.79
"95,017","30/8/2024, 17:47",-25.65,28.19
"97,533","19/9/2024, 10:51",-26.12,28
"98,990","29/9/2024, 21:26",-26.14,28.43
"100,872","10/10/2024, 12:41",-26.37,28.18
"102,548","23/10/2024, 10:31",-26.15,27.92
"104,138","4/11/2024, 18:19",-25.78,28.25
"105,889","17/11/2024, 22:09",-29.77,30.89
"87,780","24/7/2024, 18:23",-33.96,25.62
"89,285","27/7/2024, 20:11",-33.83,25.62
"91,189","1/8/2024, 16:17",-26.21,28
"93,315","16/8/2024, 20:43",-26.59,27.83
"95,018","30/8/2024, 17:55",-29.83,30.95
"97,535","19/9/2024, 11:02",-26.1,28
"97,541","19/9/2024, 11:38",-34.02,18.47
"97,576","19/9/2024, 14:59",-29.65,31.03
"97,597","19/9/2024, 16:57",-26.04,28.05
"97,564","19/9/2024, 13:09",-26.03,29.2
"97,593","19/9/2024, 16:36",-28.74,31.89
"97,555","19/9/2024, 12:33",-26.14,27.92
"97,568","19/9/2024, 13:47",-26.19,28.28
"97,580","19/9/2024, 15:20",-33.73,18.97
"97,594","19/9/2024, 16:44",-33.71,18.99
"97,570","19/9/2024, 14:05",-33.96,22.42
"97,639","19/9/2024, 21:01",-34.09,18.83
"97,558","19/9/2024, 12:46",-28.74,31.89
"97,628","19/9/2024, 19:39",-26.16,28.15
"97,563","19/9/2024, 13:04",-33.96,18.73
"97,630","19/9/2024, 19:44",-34.04,24.93
"97,582","19/9/2024, 15:29",-33.96,22.42
"97,595","19/9/2024, 16:49",-25.78,28.24
"97,615","19/9/2024, 19:09",-33.59,22.21
"97,603","19/9/2024, 17:39",-33.96,22.42
"97,622","19/9/2024, 19:17",-26.17,27.89
"97,634","19/9/2024, 20:28",-25.75,28.24
"97,652","20/9/2024, 01:01",-30.34,28.81
"97,641","19/9/2024, 21:24",-26.09,29.22
"97,654","20/9/2024, 01:32",-26.16,28.1
"97,644","19/9/2024, 22:05",-26.03,29.19
"97,653","20/9/2024, 01:10",-30.02,30.87
"97,655","20/9/2024, 01:49",-34.03,18.45
"87,781","24/7/2024, 18:24",-26.24,28.03
"89,286","27/7/2024, 20:13",-26,28.17
"91,191","1/8/2024, 16:19",-29.91,31.01
"93,317","16/8/2024, 21:07",-26.02,29.18
"95,019","30/8/2024, 18:00",-29.82,30.87
"97,534","19/9/2024, 10:52",-26.2,28.04
"98,991","29/9/2024, 21:34",-26.14,28.43
"100,873","10/10/2024, 12:43",-26.37,28.18
"102,550","23/10/2024, 10:52",-31.72,27.2
"104,139","4/11/2024, 18:26",-26.32,28.11
"105,890","17/11/2024, 22:32",-24.79,29.98
"87,782","24/7/2024, 18:28",-26.26,28
"89,287","27/7/2024, 20:13",-33.94,18.37
"91,192","1/8/2024, 16:23",-29.66,31.06
"93,181","15/8/2024, 18:37",-25.71,28.23
"95,020","30/8/2024, 18:08",-25.91,25.79
"97,536","19/9/2024, 11:07",-26.38,27.85
"98,992","29/9/2024, 22:08",-33.93,18.64
"100,874","10/10/2024, 12:46",-25.68,28.29
"102,553","23/10/2024, 11:27",-33.97,18.55
"104,140","4/11/2024, 18:30",-34.07,21.26
"104,453","6/11/2024, 19:51",-33.98,18.67
"105,892","17/11/2024, 23:58",-25.35,31.13
"103,029","27/10/2024, 00:00",-25.96,28.09
"104,278","5/11/2024, 19:27",-26.17,27.91
"87,783","24/7/2024, 18:30",-29.12,26.18
"89,288","27/7/2024, 20:15",-28.19,23.54
"91,193","1/8/2024, 16:24",-26.38,28.92
"93,318","16/8/2024, 21:36",-25.45,28.63
"95,021","30/8/2024, 18:08",-25.91,25.79
"97,537","19/9/2024, 11:11",-30.36,30.67
"98,994","29/9/2024, 22:15",-25.5,30.97
"100,875","10/10/2024, 12:57",-25.75,28.18
"102,554","23/10/2024, 11:31",-26.28,27.99
"104,141","4/11/2024, 18:35",-27.91,31.65
"104,143","4/11/2024, 18:49",-25.69,27.49
"104,144","4/11/2024, 18:53",-29.86,31
"104,175","4/11/2024, 21:42",-28.41,32.18
"104,183","4/11/2024, 23:16",-29.79,29.49
"104,147","4/11/2024, 19:18",-29.8,30.63
"104,148","4/11/2024, 19:18",-29.8,30.63
"104,176","4/11/2024, 21:46",-29.19,27.46
"104,187","4/11/2024, 23:36",-28.53,28.8
"104,184","4/11/2024, 23:24",-25.87,28.17
"104,177","4/11/2024, 21:49",-28.53,28.8
"104,186","4/11/2024, 23:33",-33.92,18.42
"104,159","4/11/2024, 19:58",-33.56,18.49
"104,161","4/11/2024, 20:12",-29.89,30.29
"104,171","4/11/2024, 21:03",-26.87,26.67
"104,181","4/11/2024, 22:59",-29.19,27.46
"104,191","5/11/2024, 00:53",-26.86,26.64
"104,193","5/11/2024, 01:09",-26.1,27.77
"104,182","4/11/2024, 22:59",-29.19,27.46
"104,192","5/11/2024, 01:05",-29.8,30.99
"104,195","5/11/2024, 01:45",-28.81,29.51
"87,784","24/7/2024, 18:30",-26.05,28.06
"89,289","27/7/2024, 20:16",-32.95,27.69
"91,194","1/8/2024, 16:26",-29.61,30.98
"93,319","16/8/2024, 21:36",-33.98,18.49
"95,022","30/8/2024, 18:11",-25.91,25.79
"97,538","19/9/2024, 11:12",-25.77,29.47
"98,995","29/9/2024, 22:37",-26.96,26.63
"100,876","10/10/2024, 13:01",-29.73,30.95
"102,555","23/10/2024, 11:31",-26.61,27.08
"104,142","4/11/2024, 18:36",-23.94,30.27
"105,893","18/11/2024, 00:46",-23.38,30.18
"87,785","24/7/2024, 18:31",-26.17,28.07
"89,290","27/7/2024, 20:17",-29.87,30.97
"91,195","1/8/2024, 16:27",-26.38,28.92
"93,320","16/8/2024, 21:50",-25.75,28.24
"95,024","30/8/2024, 18:14",-28.27,29.14
"97,540","19/9/2024, 11:22",-26.37,27.47
"98,996","29/9/2024, 22:41",-34.04,24.77
"100,877","10/10/2024, 13:05",-33.95,18.38
"102,556","23/10/2024, 11:40",-26.21,27.92
"104,145","4/11/2024, 19:09",-26.04,28
"105,896","18/11/2024, 04:41",-25.67,27.24
"87,786","24/7/2024, 18:33",-26.17,28.07
"89,291","27/7/2024, 20:19",-32.96,27.68
"91,196","1/8/2024, 16:28",-29.61,30.98
"93,321","16/8/2024, 21:55",-26.03,28.1
"95,025","30/8/2024, 18:19",-25.74,28.32
"98,997","29/9/2024, 22:44",-34.04,24.77
"100,879","10/10/2024, 13:07",-33.95,18.38
"102,559","23/10/2024, 12:20",-29.73,30.99
"104,146","4/11/2024, 19:15",-29.68,30.34
"105,897","18/11/2024, 04:49",-25.87,28.21
"87,787","24/7/2024, 18:33",-33.96,25.62
"89,292","27/7/2024, 20:22",-25.79,28.03
"91,197","1/8/2024, 16:28",-29.66,31.06
"93,322","16/8/2024, 21:57",-25.75,28.24
"95,027","30/8/2024, 18:24",-25.91,25.79
"98,998","29/9/2024, 23:06",-25.93,28.01
"100,880","10/10/2024, 13:18",-25.77,28.34
"102,560","23/10/2024, 12:34",-29.39,31.28
"104,149","4/11/2024, 19:23",-29.98,30.87
"105,898","18/11/2024, 05:00",-26.02,28.22
"87,788","24/7/2024, 18:34",-29.12,26.18
"89,293","27/7/2024, 20:23",-25.81,28.21
"91,198","1/8/2024, 16:29",-26.38,28.92
"93,323","16/8/2024, 22:00",-25.75,28.24
"95,028","30/8/2024, 18:26",-25.91,25.79
"98,999","29/9/2024, 23:08",-29.82,30.84
"100,882","10/10/2024, 13:25",-27.68,31.21
"102,561","23/10/2024, 12:38",-32.94,28
"104,151","4/11/2024, 19:29",-33.93,25.5
"105,901","18/11/2024, 06:21",-25.7,28.28
"87,789","24/7/2024, 18:34",-25.96,28.24
"89,294","27/7/2024, 20:24",-29.93,30.97
"91,199","1/8/2024, 16:34",-26.38,28.92
"93,324","16/8/2024, 22:01",-26.1,28.06
"95,029","30/8/2024, 18:32",-28.27,29.14
"99,000","29/9/2024, 23:08",-26.21,28.02
"100,884","10/10/2024, 13:40",-29.14,26.25
"102,562","23/10/2024, 12:46",-25.99,28.07
"104,152","4/11/2024, 19:40",-23.53,29.03
"105,902","18/11/2024, 06:49",22.3,114.17
"87,790","24/7/2024, 18:37",-29.12,26.18
"89,295","27/7/2024, 20:24",-26.27,27.8
"91,200","1/8/2024, 16:41",-29.66,31.06
"93,325","16/8/2024, 22:08",-28.19,28.32
"95,030","30/8/2024, 18:36",-28.27,29.14
"99,004","30/9/2024, 00:18",-33.96,18.64
"97,539","19/9/2024, 11:20",-26.09,29.26
"100,886","10/10/2024, 14:00",-24.6,27.4
"102,563","23/10/2024, 12:48",-25.99,28.07
"104,153","4/11/2024, 19:45",-26.3,28.24
"105,903","18/11/2024, 08:08",-33.93,25.53
"87,791","24/7/2024, 18:37",-26.35,28.22
"89,296","27/7/2024, 20:28",-26.36,28.21
"91,201","1/8/2024, 16:44",-26.26,28.09
"93,326","16/8/2024, 22:09",-26.18,28.05
"95,031","30/8/2024, 18:37",-28.27,29.14
"97,542","19/9/2024, 11:43",-27.98,26.74
"99,006","30/9/2024, 01:03",-29.73,30.95
"100,888","10/10/2024, 14:07",-26.16,27.95
"102,564","23/10/2024, 12:49",-29.12,26.22
"104,154","4/11/2024, 19:47",-29.72,31.01
"105,904","18/11/2024, 08:12",-25.92,28.17
"87,792","24/7/2024, 18:41",-26.17,28.07
"89,297","27/7/2024, 20:29",-29.11,26.23
"91,202","1/8/2024, 16:47",-26.1,28.05
"93,327","16/8/2024, 22:22",-25.82,25.64
"95,033","30/8/2024, 18:52",-26.72,27.05
"97,543","19/9/2024, 11:43",-26.16,28.21
"99,007","30/9/2024, 01:14",-25.48,28
"100,889","10/10/2024, 14:09",-26.29,28.41
"102,565","23/10/2024, 12:53",-26.06,27.95
"104,155","4/11/2024, 19:51",-29.72,31.01
"105,905","18/11/2024, 08:14",-25.9,29.24
"87,793","24/7/2024, 18:41",-26.47,28.04
"89,298","27/7/2024, 20:29",-26.18,28.03
"91,203","1/8/2024, 16:49",-29.66,31.06
"93,328","16/8/2024, 22:27",-26.23,28.33
"95,034","30/8/2024, 18:54",-25.99,28.23
"97,544","19/9/2024, 11:48",-26.02,28.1
"99,008","30/9/2024, 01:24",-29.82,30.9
"100,890","10/10/2024, 14:15",-33.91,18.51
"102,566","23/10/2024, 12:58",-26.1,28.27
"97,637","19/9/2024, 20:52",-27.38,31.62
"104,156","4/11/2024, 19:52",-29.72,31.01
"105,906","18/11/2024, 08:20",-29.6,30.38
"97,638","19/9/2024, 20:57",-27.38,31.62
"87,794","24/7/2024, 18:43",-29.12,26.19
"89,299","27/7/2024, 20:32",-26.36,28.21
"91,204","1/8/2024, 16:50",-29.66,31.06
"93,329","16/8/2024, 23:50",-25.74,28.14
"95,035","30/8/2024, 18:55",-25.61,28
"97,545","19/9/2024, 11:51",-26.51,28.36
"99,009","30/9/2024, 01:31",-29.82,30.9
"100,891","10/10/2024, 14:18",-31.59,28.77
"102,568","23/10/2024, 13:01",-25.78,28.35
"104,157","4/11/2024, 19:53",-25.47,30.98
"105,910","18/11/2024, 08:51",-33.9,18.67
"87,795","24/7/2024, 18:44",-33.96,25.62
"89,300","27/7/2024, 20:32",-25.91,25.65
"91,206","1/8/2024, 16:50",-29.69,30.94
"93,330","16/8/2024, 23:57",-33.91,18.57
"95,036","30/8/2024, 18:57",-29.95,30.85
"97,546","19/9/2024, 12:00",-26.28,28.26
"99,010","30/9/2024, 01:55",-28.74,31.89
"100,892","10/10/2024, 14:30",-26.2,28.04
"102,570","23/10/2024, 13:30",-26.06,27.95
"104,158","4/11/2024, 19:53",-25.95,28.12
"105,912","18/11/2024, 08:56",-29.78,31
"87,796","24/7/2024, 18:45",-26.47,28.04
"89,301","27/7/2024, 20:33",-33.86,18.73
"91,207","1/8/2024, 16:55",-30.32,30.66
"93,281","16/8/2024, 16:04",-26.12,29.26
"78,300","12/3/2024, 11:58",-29.87,30.98
"77,284","2/3/2024, 01:23",-26.58,27.83
"95,037","30/8/2024, 18:57",-29.95,30.85
"97,547","19/9/2024, 12:01",-26.28,28.26
"99,011","30/9/2024, 02:53",-25.06,29.5
"100,893","10/10/2024, 14:40",-26.85,26.69
"102,571","23/10/2024, 14:04",-28.95,29.52
"104,160","4/11/2024, 20:00",-26.12,29.73
"105,913","18/11/2024, 09:00",-26.01,28.19
"105,924","18/11/2024, 11:20",-25.7,28.42
"105,944","18/11/2024, 13:51",-28.74,31.89
"105,956","18/11/2024, 14:26",-28.76,31.9
"105,945","18/11/2024, 13:51",-26.07,28.09
"105,980","18/11/2024, 16:50",-26.09,28.05
"105,926","18/11/2024, 11:34",-25.76,28.19
"105,915","18/11/2024, 09:06",-26.2,28.01
"105,986","18/11/2024, 17:05",-26.18,28.12
"106,002","18/11/2024, 18:44",-33.98,22.46
"105,928","18/11/2024, 11:43",-26.21,28.17
"105,923","18/11/2024, 11:18",-26.07,27.88
"105,937","18/11/2024, 12:43",-26.08,27.91
"105,946","18/11/2024, 13:52",-31.66,18.51
"105,929","18/11/2024, 11:43",-33.22,18.39
"105,963","18/11/2024, 15:14",-33.95,22.46
"105,936","18/11/2024, 12:33",-26.1,27.77
"105,988","18/11/2024, 17:15",-25.68,28.22
"105,982","18/11/2024, 16:54",-34.02,18.47
"105,983","18/11/2024, 16:56",-26.06,28
"106,004","18/11/2024, 18:48",-33.98,18.57
"87,797","24/7/2024, 18:47",-33.94,18.46
"89,302","27/7/2024, 20:34",-25.81,28.21
"91,208","1/8/2024, 17:00",-29.66,31.06
"93,331","17/8/2024, 01:32",-27.47,32.05
"95,038","30/8/2024, 18:58",-29.71,31.01
"97,548","19/9/2024, 12:01",-26.28,28.26
"99,013","30/9/2024, 04:43",-25.76,28.24
"100,895","10/10/2024, 14:52",-23.51,29.25
"102,572","23/10/2024, 14:21",-29.97,30.91
"104,162","4/11/2024, 20:14",-25.04,31.15
"105,914","18/11/2024, 09:00",-25.64,27.16
"87,798","24/7/2024, 18:47",-26.33,28.2
"89,303","27/7/2024, 20:34",-33.95,18.54
"91,209","1/8/2024, 17:04",-23.24,30.69
"93,332","17/8/2024, 02:05",-26.14,28.04
"95,039","30/8/2024, 19:15",-32.19,27.94
"97,549","19/9/2024, 12:06",-26.28,28.26
"99,014","30/9/2024, 06:13",-28.23,28.31
"100,896","10/10/2024, 14:53",-29.85,31.01
"99,023","30/9/2024, 08:21",-25.65,28.53
"102,573","23/10/2024, 14:23",-26.11,28.21
"104,163","4/11/2024, 20:21",-26.92,27.49
"105,916","18/11/2024, 09:07",-25.72,28.02
"99,026","30/9/2024, 08:25",-25.65,28.53
"99,036","30/9/2024, 09:20",-25.88,28.15
"99,068","30/9/2024, 12:56",-26.12,28.03
"99,078","30/9/2024, 14:11",-26.15,28.08
"87,799","24/7/2024, 18:48",-22.96,30.54
"89,304","27/7/2024, 20:34",-25.98,28.18
"91,210","1/8/2024, 17:08",-26.29,28.05
"93,333","17/8/2024, 02:17",-26.14,28.04
"95,040","30/8/2024, 19:23",-29.67,31.12
"97,550","19/9/2024, 12:06",-26.28,28.26
"99,015","30/9/2024, 06:39",-27.03,30.78
"100,897","10/10/2024, 14:59",-29.85,31.01
"102,575","23/10/2024, 14:24",-26.02,28.17
"104,164","4/11/2024, 20:23",-28.85,27.88
"105,917","18/11/2024, 09:40",-26.24,27.96
"87,800","24/7/2024, 18:48",-29.12,26.18
"89,305","27/7/2024, 20:35",-25.45,28.12
"91,212","1/8/2024, 17:14",-33.02,27.88
"93,335","17/8/2024, 03:01",-25.87,29.12
"95,041","30/8/2024, 19:24",-26.15,28.06
"97,551","19/9/2024, 12:10",-26.28,28.26
"99,016","30/9/2024, 06:54",-26.33,27.33
"100,898","10/10/2024, 15:18",-26.02,28.2
"102,576","23/10/2024, 14:43",-27.99,32.35
"104,165","4/11/2024, 20:30",-29.83,31
"105,918","18/11/2024, 09:46",-26.37,28.41
"87,801","24/7/2024, 18:48",-25.88,29.22
"89,306","27/7/2024, 20:36",-25.45,28.12
"91,213","1/8/2024, 17:16",-27.97,26.8
"93,336","17/8/2024, 03:21",-25.65,28.27
"95,042","30/8/2024, 19:31",-34.08,18.54
"97,552","19/9/2024, 12:12",-26.18,28.13
"99,017","30/9/2024, 07:04",-26.33,27.33
"100,899","10/10/2024, 15:27",-25.79,29.47
"102,577","23/10/2024, 14:50",-26.56,29.16
"104,166","4/11/2024, 20:30",-33.02,27.83
"105,786","16/11/2024, 17:00",-24.03,31.05
"106,101","19/11/2024, 16:04",-26,28.17
"106,169","20/11/2024, 08:13",-25.92,28.1
"87,803","24/7/2024, 18:50",-26.97,24.74
"89,307","27/7/2024, 20:37",-26.49,27.87
"91,214","1/8/2024, 17:16",-25.73,28.2
"93,337","17/8/2024, 05:00",-28.38,29.39
"93,340","17/8/2024, 06:01",-27.91,31.65
"93,397","17/8/2024, 14:56",-33.02,27.9
"93,343","17/8/2024, 06:38",-27.62,32.03
"93,408","17/8/2024, 17:32",-26.12,28.07
"93,417","17/8/2024, 19:11",-31.07,28.89
"93,349","17/8/2024, 08:19",-29.98,30.93
"93,412","17/8/2024, 18:20",-30.03,30.89
"93,409","17/8/2024, 18:01",-26.17,27.9
"93,359","17/8/2024, 09:55",-25.8,28.25
"93,363","17/8/2024, 10:47",-33.56,18.49
"93,413","17/8/2024, 18:25",-34.03,18.53
"93,398","17/8/2024, 15:12",-26.21,28.05
"93,425","17/8/2024, 21:59",-26.1,28.02
"93,372","17/8/2024, 12:31",-27.38,31.61
"93,415","17/8/2024, 18:30",-25.78,27.86
"93,399","17/8/2024, 15:21",-26.26,28.01
"93,386","17/8/2024, 13:31",-26.18,28.12
"93,418","17/8/2024, 19:23",-29.85,31.01
"93,422","17/8/2024, 21:30",-26.02,29.18
"93,387","17/8/2024, 13:39",-25.64,27.79
"93,403","17/8/2024, 16:28",-26.2,27.99
"93,396","17/8/2024, 14:45",-25.76,28.2
"93,410","17/8/2024, 18:18",-29.87,30.9
"93,416","17/8/2024, 18:51",-29.85,30.98
"93,424","17/8/2024, 21:54",-26.11,29.23
"93,426","17/8/2024, 22:08",-26.16,28.08
"93,427","17/8/2024, 22:28",-33.99,18.48
"93,428","17/8/2024, 23:07",-28.74,31.89
"93,431","17/8/2024, 23:45",-27.54,27.29
"87,804","24/7/2024, 18:51",-26.17,28.07
"89,308","27/7/2024, 20:38",-25.96,28.23
"91,215","1/8/2024, 17:20",-26.22,28.16
"93,338","17/8/2024, 05:00",-29.95,30.89
"95,045","30/8/2024, 19:34",-26.22,27.7
"97,553","19/9/2024, 12:14",-26.18,28.13
"99,018","30/9/2024, 07:50",-26.12,28.1
"100,900","10/10/2024, 15:31",-25.78,28.29
"102,578","23/10/2024, 14:57",-25.35,31.13
"104,167","4/11/2024, 20:39",-27.65,27.24
"105,919","18/11/2024, 10:13",-32.89,27.45
"84,570","11/6/2024, 07:52",-26.43,27.9
"89,309","27/7/2024, 20:38",-25.77,29.4
"91,216","1/8/2024, 17:22",-33.91,18.55
"93,339","17/8/2024, 05:08",-29.95,30.89
"95,046","30/8/2024, 19:41",-26.56,28.02
"97,554","19/9/2024, 12:21",-25.91,28.11
"99,020","30/9/2024, 08:00",-26.09,29.15
"100,902","10/10/2024, 15:53",-29.69,31.04
"102,579","23/10/2024, 15:35",-26.04,28.2
"104,168","4/11/2024, 20:39",-27.65,27.24
"105,920","18/11/2024, 10:57",-29.88,30.96
"87,806","24/7/2024, 18:52",-25.88,29.22
"89,310","27/7/2024, 20:39",-33.93,18.43
"91,217","1/8/2024, 17:29",-25.79,28.28
"93,341","17/8/2024, 06:14",-29.95,30.89
"95,047","30/8/2024, 19:44",-29.73,30.87
"97,556","19/9/2024, 12:37",-26.03,27.86
"99,021","30/9/2024, 08:11",-27.5,29.87
"100,903","10/10/2024, 15:54",-26.15,28.04
"102,580","23/10/2024, 15:35",-26.13,27.85
"104,169","4/11/2024, 20:44",-27.65,27.24
"105,921","18/11/2024, 11:03",-29.78,31
"87,807","24/7/2024, 18:53",-33.94,18.63
"89,311","27/7/2024, 20:39",-34.01,18.58
"91,218","1/8/2024, 17:36",-25.48,28.08
"93,342","17/8/2024, 06:35",-29.78,30.95
"95,049","30/8/2024, 19:48",-27.78,30.16
"97,557","19/9/2024, 12:44",-26.35,28.22
"99,022","30/9/2024, 08:15",-26.14,28.06
"100,904","10/10/2024, 15:54",-34.06,18.53
"102,582","23/10/2024, 15:38",-33.91,18.51
"104,170","4/11/2024, 20:45",-26.92,27.49
"105,922","18/11/2024, 11:17",-26.65,27.92
"87,808","24/7/2024, 18:53",-29.86,31
"89,312","27/7/2024, 20:39",-33.93,18.43
"91,219","1/8/2024, 17:37",-24.62,31.08
"93,344","17/8/2024, 06:49",-25.98,28.21
"95,050","30/8/2024, 20:12",-26.37,28.36
"97,559","19/9/2024, 12:53",-25.44,27.18
"99,024","30/9/2024, 08:23",-33.87,18.69
"100,905","10/10/2024, 15:56",-34.06,18.53
"102,585","23/10/2024, 15:46",-26.13,28.23
"104,172","4/11/2024, 21:27",-29.86,30.95
"105,925","18/11/2024, 11:26",-26.31,28.13
"87,810","24/7/2024, 18:57",-25.96,28.24
"89,313","27/7/2024, 20:40",-23.86,31.08
"91,220","1/8/2024, 17:39",-26,28.07
"93,308","16/8/2024, 19:49",-26.3,28.06
"95,051","30/8/2024, 20:13",-23.92,29.45
"97,560","19/9/2024, 12:57",-26.15,28.16
"99,025","30/9/2024, 08:23",-26.1,29.07
"100,906","10/10/2024, 15:58",-27.1,29.77
"102,586","23/10/2024, 15:54",-26.13,27.97
"104,173","4/11/2024, 21:32",-28.7,17.57
"105,927","18/11/2024, 11:40",-26.13,27.9
"87,811","24/7/2024, 18:58",-29.94,30.93
"89,314","27/7/2024, 20:41",-26.18,27.68
"91,221","1/8/2024, 17:40",-26.36,28.14
"93,345","17/8/2024, 07:42",-26.36,28.11
"95,052","30/8/2024, 20:18",-26.23,28.18
"97,561","19/9/2024, 12:58",-25.97,28.25
"99,027","30/9/2024, 08:26",-29.82,30.62
"100,907","10/10/2024, 16:16",-29.92,30.95
"102,587","23/10/2024, 15:58",-26.08,28.01
"104,174","4/11/2024, 21:34",-26.16,27.71
"106,215","20/11/2024, 14:05",-25.77,28.34
"106,060","19/11/2024, 10:48",-26.28,27.82
"105,930","18/11/2024, 11:46",-25.75,28.23
"106,181","20/11/2024, 09:49",-25.77,28.34
"106,185","20/11/2024, 10:31",-26.15,28.09
"87,812","24/7/2024, 18:58",-32.95,27.69
"89,315","27/7/2024, 20:42",-26.16,28.08
"91,222","1/8/2024, 17:43",-26.19,28.32
"93,346","17/8/2024, 08:03",-26.06,28.06
"95,054","30/8/2024, 20:26",-26.1,28.11
"97,562","19/9/2024, 13:04",-26.28,28.26
"99,028","30/9/2024, 08:36",-34,18.67
"100,908","10/10/2024, 16:22",-23.88,29.51
